Ticker,Headline,Article Link
CTVA,"  Corteva Inc. stock rises Thursday, still underperforms market",https://www.marketwatch.com/story/corteva-inc-stock-rises-thursday-still-underperforms-market-01636667234-5f5d7a9e6dcb?mod=mw_quote_news
CTVA,"  Corteva Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/corteva-inc-stock-falls-wednesday-still-outperforms-market-01636580842-dec7cfb83775?mod=mw_quote_news
CTVA,"  Corteva Inc. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/corteva-inc-stock-rises-tuesday-outperforms-market-01636494447-77bfd56fb799?mod=mw_quote_news
CTVA,"  Corteva Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/corteva-inc-stock-falls-monday-underperforms-market-01636408039-ef396fcb815a?mod=mw_quote_news
DHR,  Danaher Corp. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/danaher-corp-stock-underperforms-friday-when-compared-to-competitors-01636753717-1faa060048ee?mod=mw_quote_news
DHR,  Danaher Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/danaher-corp-stock-outperforms-market-on-strong-trading-day-01636667315-971fb1d1185a?mod=mw_quote_news
DHR,"  Danaher Corp. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/danaher-corp-stock-rises-wednesday-outperforms-market-01636580917-056bcff4f5d5?mod=mw_quote_news
DHR,"  Danaher Corp. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/danaher-corp-stock-falls-tuesday-underperforms-market-01636494528-7c84c0712e1e?mod=mw_quote_news
DHR,  General Electric Dropped a Bombshell. It Will Split Into Three Firms.,https://www.marketwatch.com/articles/general-electric-ge-breaking-up-stock-price-split-51636458460?mod=mw_quote_news
FANG,  Some Energy Stocks Could Double. Where to Invest Now.,https://www.marketwatch.com/articles/energy-stocks-pickering-energy-partners-51636669684?mod=mw_quote_news
FANG,  Diamondback Energy Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/diamondback-energy-inc-stock-outperforms-market-on-strong-trading-day-01636753983-d75d44199995?mod=mw_quote_news
FANG,  Diamondback Energy Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/diamondback-energy-inc-stock-outperforms-market-on-strong-trading-day-01636667579-144d617978a8?mod=mw_quote_news
FANG,"  Diamondback Energy Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/diamondback-energy-inc-stock-falls-wednesday-underperforms-market-01636581189-31524976d66f?mod=mw_quote_news
FANG,  Diamondback Energy Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/diamondback-energy-inc-stock-underperforms-tuesday-when-compared-to-competitors-01636494797-c895c209ec29?mod=mw_quote_news
D,  Dominion Energy Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/dominion-energy-inc-stock-underperforms-friday-when-compared-to-competitors-01636752622-237d330641ca?mod=mw_quote_news
D,  Dominion Energy Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/dominion-energy-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636666224-7ab974cdd3f9?mod=mw_quote_news
D,  Dominion Energy Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/dominion-energy-inc-stock-outperforms-competitors-on-strong-trading-day-01636579824-3ccbbc1e8cdb?mod=mw_quote_news
D,"  Dominion Energy Inc. stock remains steady Tuesday, still outperforms market",https://www.marketwatch.com/story/dominion-energy-inc-stock-remains-steady-tuesday-still-outperforms-market-01636493424-6b3ecf29019c?mod=mw_quote_news
D,"  Dominion Energy Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/dominion-energy-inc-stock-underperforms-monday-when-compared-to-competitors-01636403441-6a88204042ce-091a531dad84?mod=mw_quote_news
DXC,"  DXC Technology Co. stock falls Friday, underperforms market",https://www.marketwatch.com/story/dxc-technology-co-stock-falls-friday-underperforms-market-01636753804-ff91204d2482?mod=mw_quote_news
DXC,  DXC Technology Co. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/dxc-technology-co-stock-outperforms-competitors-on-strong-trading-day-01636667399-dada0794566d?mod=mw_quote_news
DXC,  Why This IBM Spinoff Is Struggling,https://www.marketwatch.com/articles/ibm-stock-kyndryl-dividend-51636562170?mod=mw_quote_news
DXC,  DXC Technology Co. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/dxc-technology-co-stock-outperforms-market-despite-losses-on-the-day-01636581002-4e393f4b4be1?mod=mw_quote_news
DXC,  DXC Technology Co. stock outperforms market on strong trading day,https://www.marketwatch.com/story/dxc-technology-co-stock-outperforms-market-on-strong-trading-day-01636494613-4cd66a34d27d?mod=mw_quote_news
LLY,"  Eli Lilly & Co. stock falls Friday, underperforms market",https://www.marketwatch.com/story/eli-lilly-co-stock-falls-friday-underperforms-market-01636754735-4eb8c54512d3?mod=mw_quote_news
LLY,"  Eli Lilly & Co. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/eli-lilly-co-stock-falls-thursday-underperforms-market-01636668333-20ef40fe773b?mod=mw_quote_news
LLY,  Eli Lilly & Co. stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/eli-lilly-co-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636581948-bcf18a82cf9d?mod=mw_quote_news
LLY,"  Eli Lilly & Co. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/eli-lilly-co-stock-rises-tuesday-outperforms-market-01636495551-c6a0af54006d?mod=mw_quote_news
LLY,"  Eli Lilly & Co. stock falls Monday, underperforms market",https://www.marketwatch.com/story/eli-lilly-co-stock-falls-monday-underperforms-market-01636409138-d1489dfbaeee?mod=mw_quote_news
ESS,"  Essex Property Trust Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/essex-property-trust-inc-stock-rises-friday-still-underperforms-market-01636753917-3052ab29f470?mod=mw_quote_news
ESS,  Essex Property Trust Inc. stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/story/essex-property-trust-inc-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01636667513-0d317e3500b6?mod=mw_quote_news
ESS,"  Essex Property Trust Inc. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/essex-property-trust-inc-stock-rises-wednesday-outperforms-market-01636581121-c45c93784bc0?mod=mw_quote_news
ESS,"  Essex Property Trust Inc. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/essex-property-trust-inc-stock-rises-tuesday-outperforms-market-01636494730-a7692eb32de6?mod=mw_quote_news
ESS,  Essex Property Trust Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/essex-property-trust-inc-stock-outperforms-competitors-on-strong-trading-day-01636408319-bd1f32e1342e?mod=mw_quote_news
EXPD,  Expeditors International of Washington Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/expeditors-international-of-washington-inc-stock-outperforms-competitors-on-strong-trading-day-01636752625-3443c1d6dbc1?mod=mw_quote_news
EXPD,  Expeditors International of Washington Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/expeditors-international-of-washington-inc-stock-outperforms-competitors-on-strong-trading-day-01636666224-0f682c09bde5?mod=mw_quote_news
EXPD,  Expeditors International of Washington Inc. stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/expeditors-international-of-washington-inc-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636579823-34aefe05a635?mod=mw_quote_news
EXPD,  Expeditors International of Washington Inc. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/expeditors-international-of-washington-inc-stock-outperforms-market-despite-losses-on-the-day-01636493424-e6762349a5c0?mod=mw_quote_news
EXPD,  Expeditors International of Washington Inc. stock underperforms Monday when compared to competitors despite daily gains,https://www.marketwatch.com/story/expeditors-international-of-washington-inc-stock-rises-monday-still-underperforms-market-01636403439-d589cb9a3f6a-58efd064e37f?mod=mw_quote_news
FIS,  Fidelity National Information Services Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/fidelity-national-information-services-inc-stock-underperforms-friday-when-compared-to-competitors-01636754014-d41ef7224cd8?mod=mw_quote_news
FIS,  Fidelity National Information Services Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/fidelity-national-information-services-inc-stock-outperforms-competitors-on-strong-trading-day-01636667612-e1c8f71be357?mod=mw_quote_news
FIS,  Fidelity National Information Services Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/fidelity-national-information-services-inc-stock-outperforms-market-on-strong-trading-day-01636581214-5e12ba051574?mod=mw_quote_news
FIS,  Fidelity National Information Services Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/fidelity-national-information-services-inc-stock-outperforms-market-on-strong-trading-day-01636494828-c2bdbaff968a?mod=mw_quote_news
FIS,  Fidelity National Information Services Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/fidelity-national-information-services-inc-stock-outperforms-market-on-strong-trading-day-01636408418-47390bc06e32?mod=mw_quote_news
FTNT,"  Fortinet Inc. stock rises Friday, outperforms market",https://www.marketwatch.com/story/fortinet-inc-stock-rises-friday-outperforms-market-01636754090-295f15ff9f46?mod=mw_quote_news
FTNT,  Fortinet Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/fortinet-inc-stock-outperforms-competitors-on-strong-trading-day-01636667691-8338bac38067?mod=mw_quote_news
FTNT,"  Fortinet Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/fortinet-inc-stock-falls-wednesday-underperforms-market-01636581294-9c14d3f34c78?mod=mw_quote_news
FTNT,"  Fortinet Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/fortinet-inc-stock-falls-tuesday-underperforms-market-01636494906-b50c308e96e4?mod=mw_quote_news
FTNT,  Fortinet Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/fortinet-inc-stock-outperforms-market-on-strong-trading-day-01636408490-e126309810cb?mod=mw_quote_news
GRMN,"  Garmin Ltd. stock rises Friday, outperforms market",https://www.marketwatch.com/story/garmin-ltd-stock-rises-friday-outperforms-market-01636754213-223ab150d5aa?mod=mw_quote_news
GRMN,"  Garmin Ltd. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/garmin-ltd-stock-falls-thursday-underperforms-market-01636667809-b28b4ca5f32b?mod=mw_quote_news
GRMN,"  Garmin Ltd. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/garmin-ltd-stock-falls-wednesday-underperforms-market-01636581410-5a52650a378a?mod=mw_quote_news
GRMN,"  Garmin Ltd. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/garmin-ltd-stock-falls-tuesday-underperforms-market-01636495026-a8ac1694c95f?mod=mw_quote_news
GRMN,"  Garmin Ltd. stock rises Monday, outperforms market",https://www.marketwatch.com/story/garmin-ltd-stock-rises-monday-outperforms-market-01636408613-97f1857ec53f?mod=mw_quote_news
GILD,"  Gilead Sciences Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/gilead-sciences-inc-stock-rises-friday-still-underperforms-market-01636754144-2e8ee63f42d8?mod=mw_quote_news
GILD,  Gilead Sciences Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/gilead-sciences-inc-stock-outperforms-competitors-on-strong-trading-day-01636667741-4f8743438489?mod=mw_quote_news
GILD,  Gilead Sciences Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/gilead-sciences-inc-stock-outperforms-competitors-on-strong-trading-day-01636581342-5eb40f233296?mod=mw_quote_news
GILD,  Gilead Sciences Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/gilead-sciences-inc-stock-outperforms-competitors-on-strong-trading-day-01636494958-480e98bc492b?mod=mw_quote_news
GILD,  Gilead Sciences Inc. stock underperforms Monday when compared to competitors,https://www.marketwatch.com/story/gilead-sciences-inc-stock-underperforms-monday-when-compared-to-competitors-01636408546-ddd1c2bc0c76?mod=mw_quote_news
PEAK,"  Healthpeak Properties Inc. stock falls Friday, underperforms market",https://www.marketwatch.com/story/healthpeak-properties-inc-stock-falls-friday-underperforms-market-01636755297-e8d72849547f?mod=mw_quote_news
PEAK,  Healthpeak Properties Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/healthpeak-properties-inc-stock-outperforms-competitors-on-strong-trading-day-01636668895-b02954c58c0f?mod=mw_quote_news
PEAK,"  Healthpeak Properties Inc. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/healthpeak-properties-inc-stock-rises-wednesday-outperforms-market-01636582513-3533603a75b4?mod=mw_quote_news
PEAK,  Healthpeak Properties Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/healthpeak-properties-inc-stock-underperforms-tuesday-when-compared-to-competitors-01636496117-12c92222d74b?mod=mw_quote_news
PEAK,  Healthpeak Properties Inc. stock underperforms Monday when compared to competitors,https://www.marketwatch.com/story/healthpeak-properties-inc-stock-underperforms-monday-when-compared-to-competitors-01636409704-fc580f9c71f5?mod=mw_quote_news
HRL,"  Hormel Foods Corp. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/hormel-foods-corp-stock-rises-friday-still-underperforms-market-01636754352-199b6a079052?mod=mw_quote_news
